,timestamp,travelling_proportion,tempC,precipMM,station_count,count_commercial,count_retail,cover_commercial,cover_retail,distance_to_recreation_ground,distance_to_park,distance_to_retail,distance_to_commercial,cycleway_connectivity,tertiary_connectivity,secondary_connectivity,tourist_attractions,demand,node_id
3146,23/02/2021 09:30,0.182797989,11.0,0.0,4,1,0,0.019535543,0.0,864.07,244.03,306.81,0.0,10,0,0,0,0,35
3147,23/02/2021 09:30,0.182797989,11.0,0.0,1,0,0,0.0,0.0,703.82,0.0,555.78,264.05,0,32,0,0,0,36
3148,23/02/2021 09:30,0.182797989,11.0,0.0,4,0,0,0.0,0.0,772.81,336.63,178.99,178.99,12,16,0,0,0,37
3149,23/02/2021 09:30,0.182797989,11.0,0.0,4,0,0,0.0,0.0,785.35,328.85,166.23,166.23,12,14,0,0,0,38
3150,23/02/2021 09:30,0.182797989,11.0,0.0,5,0,0,0.0,0.0,658.59,90.72,465.1,300.27,0,36,0,0,0,39
3151,23/02/2021 09:30,0.182797989,11.0,0.0,4,0,0,0.0,0.0,673.38,241.86,326.9,326.9,0,30,0,0,0,40
3152,23/02/2021 09:30,0.182797989,11.0,0.0,0,1,1,0.0027674609999999997,0.002256675,763.69,439.55,0.0,0.0,0,11,0,0,0,41
3153,23/02/2021 09:30,0.182797989,11.0,0.0,0,2,0,0.009678273000000001,0.0,764.56,764.56,118.73,0.0,0,15,0,0,0,42
3154,23/02/2021 09:30,0.182797989,11.0,0.0,2,0,0,0.0,0.0,0.0,740.68,293.05,151.27,0,12,0,0,1,43
3155,23/02/2021 09:30,0.182797989,11.0,0.0,4,2,1,0.0018247139999999998,0.001791773,629.39,555.78,0.0,0.0,4,32,0,0,0,44
3156,23/02/2021 09:30,0.182797989,11.0,0.0,0,1,1,0.001531772,0.00027157,0.0,703.82,0.0,0.0,0,14,0,0,0,45
3157,23/02/2021 09:30,0.182797989,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0,46
3158,23/02/2021 09:30,0.182797989,11.0,0.0,0,1,0,0.000687652,0.0,821.98,350.25,350.25,0.0,0,18,0,0,0,47
3159,23/02/2021 09:30,0.182797989,11.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,48
3160,23/02/2021 09:30,0.182797989,11.0,0.0,1,0,0,0.0,0.0,1057.42,167.78,761.79,476.04,0,0,0,0,0,49
3161,23/02/2021 09:30,0.182797989,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,618.21,0,0,0,0,0,50
3162,23/02/2021 13:30,0.207200617,11.0,0.0,1,0,0,0.0,0.0,1001.84,0.0,221.87,0.0,0,0,0,0,0,0
3163,23/02/2021 13:30,0.207200617,11.0,0.0,1,0,0,0.0,0.0,820.16,221.87,0.0,0.0,0,0,0,0,0,1
3164,23/02/2021 13:30,0.207200617,11.0,0.0,2,1,0,0.001408421,0.0,0.0,0.0,505.2,0.0,0,0,0,0,0,2
3165,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,715.23,0.0,0.0,1722.33,0,0,0,0,0,3
3166,23/02/2021 13:30,0.207200617,11.0,0.0,2,0,1,0.0,0.007797796,0.0,505.2,0.0,0.0,0,0,0,0,0,4
3167,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,800.31,800.31,0.0,605.03,0,0,0,0,0,5
3168,23/02/2021 13:30,0.207200617,11.0,0.0,2,0,0,0.0,0.0,153.09,654.88,143.23,153.09,0,0,0,0,0,6
3169,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,724.72,902.97,289.52,487.08,0,0,0,0,1,7
3170,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,1,0.0,0.003947625,292.73,783.74,0.0,0.0,0,0,0,0,0,8
3171,23/02/2021 13:30,0.207200617,11.0,0.0,1,0,1,0.0,0.001463914,499.25,1257.72,0.0,218.94,0,0,0,0,0,9
3172,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1155.63,0,0,0,0,0,10
3173,23/02/2021 13:30,0.207200617,11.0,0.0,2,1,0,0.000588429,0.0,480.96,937.93,411.98,0.0,0,0,0,0,0,11
3174,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,1,0.0,9.22e-05,631.25,0.0,0.0,1601.1,0,0,0,0,0,12
3175,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,692.8,1007.75,300.49,402.02,0,0,0,0,0,13
3176,23/02/2021 13:30,0.207200617,11.0,0.0,1,0,0,0.0,0.0,1149.63,0.0,518.38,1834.63,0,0,0,0,0,14
3177,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,549.06,891.11,443.91,0.0,0,0,0,0,0,15
3178,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,1,0.0,0.000715096,1669.77,0.0,0.0,1669.77,0,0,0,0,0,16
3179,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,0.0,560.76,992.16,549.06,0,0,0,0,1,17
3180,23/02/2021 13:30,0.207200617,11.0,0.0,0,2,0,0.001595095,0.0,180.58,180.58,433.95,0.0,0,0,0,0,0,18
3181,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,1,0.0,0.00013568600000000002,604.6,0.0,0.0,433.95,0,0,0,0,0,19
3182,23/02/2021 13:30,0.207200617,11.0,0.0,2,2,0,0.001873919,0.0,0.0,0.0,604.6,0.0,0,0,0,0,0,20
3183,23/02/2021 13:30,0.207200617,11.0,0.0,2,0,0,0.0,0.0,574.36,574.36,0.0,0.0,0,3,0,0,4,21
3184,23/02/2021 13:30,0.207200617,11.0,0.0,4,3,0,0.012432364,0.0,840.92,840.92,267.13,0.0,6,18,0,0,0,22
3185,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,953.26,861.7,535.02,295.82,2,0,0,0,0,23
3186,23/02/2021 13:30,0.207200617,11.0,0.0,3,2,0,0.007892167,0.0,1216.09,947.98,373.81,0.0,2,10,0,0,4,24
3187,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,975.53,302.54,588.2,239.67,0,4,0,0,0,25
3188,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,908.26,391.07,587.54,383.63,8,13,0,0,0,26
3189,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,904.62,269.88,823.04,295.6,6,20,0,0,0,27
3190,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,875.86,335.07,886.51,398.47,6,18,0,0,0,28
3191,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,212.76,0.0,212.76,212.76,0,16,0,0,0,29
3192,23/02/2021 13:30,0.207200617,11.0,0.0,3,1,0,0.016837293,0.0,873.83,299.01,166.66,0.0,17,0,0,0,1,30
3193,23/02/2021 13:30,0.207200617,11.0,0.0,1,1,0,0.0015858860000000001,0.0,707.19,432.63,0.0,0.0,21,8,0,0,0,31
3194,23/02/2021 13:30,0.207200617,11.0,0.0,3,1,0,0.018703769,0.0,907.19,264.05,200.73,0.0,13,0,0,0,0,32
3195,23/02/2021 13:30,0.207200617,11.0,0.0,3,2,0,0.013719051999999999,0.0,770.64,365.01,68.32,0.0,21,8,0,0,0,33
3196,23/02/2021 13:30,0.207200617,11.0,0.0,0,1,0,0.001236866,0.0,0.0,0.0,0.0,0.0,0,12,0,0,2,34
3197,23/02/2021 13:30,0.207200617,11.0,0.0,4,1,0,0.019535543,0.0,864.07,244.03,306.81,0.0,10,0,0,0,1,35
3198,23/02/2021 13:30,0.207200617,11.0,0.0,1,0,0,0.0,0.0,703.82,0.0,555.78,264.05,0,32,0,0,0,36
3199,23/02/2021 13:30,0.207200617,11.0,0.0,4,0,0,0.0,0.0,772.81,336.63,178.99,178.99,12,16,0,0,0,37
3200,23/02/2021 13:30,0.207200617,11.0,0.0,4,0,0,0.0,0.0,785.35,328.85,166.23,166.23,12,14,0,0,0,38
3201,23/02/2021 13:30,0.207200617,11.0,0.0,5,0,0,0.0,0.0,658.59,90.72,465.1,300.27,0,36,0,0,0,39
3202,23/02/2021 13:30,0.207200617,11.0,0.0,4,0,0,0.0,0.0,673.38,241.86,326.9,326.9,0,30,0,0,2,40
3203,23/02/2021 13:30,0.207200617,11.0,0.0,0,1,1,0.0027674609999999997,0.002256675,763.69,439.55,0.0,0.0,0,11,0,0,0,41
3204,23/02/2021 13:30,0.207200617,11.0,0.0,0,2,0,0.009678273000000001,0.0,764.56,764.56,118.73,0.0,0,15,0,0,0,42
3205,23/02/2021 13:30,0.207200617,11.0,0.0,2,0,0,0.0,0.0,0.0,740.68,293.05,151.27,0,12,0,0,0,43
3206,23/02/2021 13:30,0.207200617,11.0,0.0,4,2,1,0.0018247139999999998,0.001791773,629.39,555.78,0.0,0.0,4,32,0,0,0,44
3207,23/02/2021 13:30,0.207200617,11.0,0.0,0,1,1,0.001531772,0.00027157,0.0,703.82,0.0,0.0,0,14,0,0,0,45
3208,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0,46
3209,23/02/2021 13:30,0.207200617,11.0,0.0,0,1,0,0.000687652,0.0,821.98,350.25,350.25,0.0,0,18,0,0,0,47
3210,23/02/2021 13:30,0.207200617,11.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,48
3211,23/02/2021 13:30,0.207200617,11.0,0.0,1,0,0,0.0,0.0,1057.42,167.78,761.79,476.04,0,0,0,0,1,49
3212,23/02/2021 13:30,0.207200617,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,618.21,0,0,0,0,0,50
3213,23/02/2021 17:30,0.26207013100000004,5.0,0.0,1,0,0,0.0,0.0,1001.84,0.0,221.87,0.0,0,0,0,0,0,0
3214,23/02/2021 17:30,0.26207013100000004,5.0,0.0,1,0,0,0.0,0.0,820.16,221.87,0.0,0.0,0,0,0,0,1,1
3215,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,1,0,0.001408421,0.0,0.0,0.0,505.2,0.0,0,0,0,0,0,2
3216,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,715.23,0.0,0.0,1722.33,0,0,0,0,0,3
3217,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,0,1,0.0,0.007797796,0.0,505.2,0.0,0.0,0,0,0,0,0,4
3218,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,800.31,800.31,0.0,605.03,0,0,0,0,0,5
3219,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,0,0,0.0,0.0,153.09,654.88,143.23,153.09,0,0,0,0,0,6
3220,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,724.72,902.97,289.52,487.08,0,0,0,0,0,7
3221,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,1,0.0,0.003947625,292.73,783.74,0.0,0.0,0,0,0,0,0,8
3222,23/02/2021 17:30,0.26207013100000004,5.0,0.0,1,0,1,0.0,0.001463914,499.25,1257.72,0.0,218.94,0,0,0,0,0,9
3223,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1155.63,0,0,0,0,0,10
3224,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,1,0,0.000588429,0.0,480.96,937.93,411.98,0.0,0,0,0,0,0,11
3225,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,1,0.0,9.22e-05,631.25,0.0,0.0,1601.1,0,0,0,0,0,12
3226,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,692.8,1007.75,300.49,402.02,0,0,0,0,0,13
3227,23/02/2021 17:30,0.26207013100000004,5.0,0.0,1,0,0,0.0,0.0,1149.63,0.0,518.38,1834.63,0,0,0,0,0,14
3228,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,549.06,891.11,443.91,0.0,0,0,0,0,0,15
3229,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,1,0.0,0.000715096,1669.77,0.0,0.0,1669.77,0,0,0,0,0,16
3230,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,0.0,560.76,992.16,549.06,0,0,0,0,2,17
3231,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,2,0,0.001595095,0.0,180.58,180.58,433.95,0.0,0,0,0,0,1,18
3232,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,1,0.0,0.00013568600000000002,604.6,0.0,0.0,433.95,0,0,0,0,0,19
3233,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,2,0,0.001873919,0.0,0.0,0.0,604.6,0.0,0,0,0,0,4,20
3234,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,0,0,0.0,0.0,574.36,574.36,0.0,0.0,0,3,0,0,1,21
3235,23/02/2021 17:30,0.26207013100000004,5.0,0.0,4,3,0,0.012432364,0.0,840.92,840.92,267.13,0.0,6,18,0,0,0,22
3236,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,953.26,861.7,535.02,295.82,2,0,0,0,2,23
3237,23/02/2021 17:30,0.26207013100000004,5.0,0.0,3,2,0,0.007892167,0.0,1216.09,947.98,373.81,0.0,2,10,0,0,1,24
3238,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,975.53,302.54,588.2,239.67,0,4,0,0,0,25
3239,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,908.26,391.07,587.54,383.63,8,13,0,0,0,26
3240,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,904.62,269.88,823.04,295.6,6,20,0,0,0,27
3241,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,875.86,335.07,886.51,398.47,6,18,0,0,0,28
3242,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,212.76,0.0,212.76,212.76,0,16,0,0,1,29
3243,23/02/2021 17:30,0.26207013100000004,5.0,0.0,3,1,0,0.016837293,0.0,873.83,299.01,166.66,0.0,17,0,0,0,0,30
3244,23/02/2021 17:30,0.26207013100000004,5.0,0.0,1,1,0,0.0015858860000000001,0.0,707.19,432.63,0.0,0.0,21,8,0,0,0,31
3245,23/02/2021 17:30,0.26207013100000004,5.0,0.0,3,1,0,0.018703769,0.0,907.19,264.05,200.73,0.0,13,0,0,0,0,32
3246,23/02/2021 17:30,0.26207013100000004,5.0,0.0,3,2,0,0.013719051999999999,0.0,770.64,365.01,68.32,0.0,21,8,0,0,0,33
3247,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,1,0,0.001236866,0.0,0.0,0.0,0.0,0.0,0,12,0,0,1,34
3248,23/02/2021 17:30,0.26207013100000004,5.0,0.0,4,1,0,0.019535543,0.0,864.07,244.03,306.81,0.0,10,0,0,0,0,35
3249,23/02/2021 17:30,0.26207013100000004,5.0,0.0,1,0,0,0.0,0.0,703.82,0.0,555.78,264.05,0,32,0,0,0,36
3250,23/02/2021 17:30,0.26207013100000004,5.0,0.0,4,0,0,0.0,0.0,772.81,336.63,178.99,178.99,12,16,0,0,1,37
3251,23/02/2021 17:30,0.26207013100000004,5.0,0.0,4,0,0,0.0,0.0,785.35,328.85,166.23,166.23,12,14,0,0,0,38
3252,23/02/2021 17:30,0.26207013100000004,5.0,0.0,5,0,0,0.0,0.0,658.59,90.72,465.1,300.27,0,36,0,0,0,39
3253,23/02/2021 17:30,0.26207013100000004,5.0,0.0,4,0,0,0.0,0.0,673.38,241.86,326.9,326.9,0,30,0,0,0,40
3254,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,1,1,0.0027674609999999997,0.002256675,763.69,439.55,0.0,0.0,0,11,0,0,0,41
3255,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,2,0,0.009678273000000001,0.0,764.56,764.56,118.73,0.0,0,15,0,0,0,42
3256,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,0,0,0.0,0.0,0.0,740.68,293.05,151.27,0,12,0,0,1,43
3257,23/02/2021 17:30,0.26207013100000004,5.0,0.0,4,2,1,0.0018247139999999998,0.001791773,629.39,555.78,0.0,0.0,4,32,0,0,0,44
3258,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,1,1,0.001531772,0.00027157,0.0,703.82,0.0,0.0,0,14,0,0,0,45
3259,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0,46
3260,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,1,0,0.000687652,0.0,821.98,350.25,350.25,0.0,0,18,0,0,0,47
3261,23/02/2021 17:30,0.26207013100000004,5.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,1,48
3262,23/02/2021 17:30,0.26207013100000004,5.0,0.0,1,0,0,0.0,0.0,1057.42,167.78,761.79,476.04,0,0,0,0,0,49
3263,23/02/2021 17:30,0.26207013100000004,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,618.21,0,0,0,0,0,50
3264,24/02/2021 05:30,0.148613261,11.0,0.0,1,0,0,0.0,0.0,1001.84,0.0,221.87,0.0,0,0,0,0,0,0
3265,24/02/2021 05:30,0.148613261,11.0,0.0,1,0,0,0.0,0.0,820.16,221.87,0.0,0.0,0,0,0,0,0,1
3266,24/02/2021 05:30,0.148613261,11.0,0.0,2,1,0,0.001408421,0.0,0.0,0.0,505.2,0.0,0,0,0,0,0,2
3267,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,715.23,0.0,0.0,1722.33,0,0,0,0,0,3
3268,24/02/2021 05:30,0.148613261,11.0,0.0,2,0,1,0.0,0.007797796,0.0,505.2,0.0,0.0,0,0,0,0,0,4
3269,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,800.31,800.31,0.0,605.03,0,0,0,0,0,5
3270,24/02/2021 05:30,0.148613261,11.0,0.0,2,0,0,0.0,0.0,153.09,654.88,143.23,153.09,0,0,0,0,0,6
3271,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,724.72,902.97,289.52,487.08,0,0,0,0,0,7
3272,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,1,0.0,0.003947625,292.73,783.74,0.0,0.0,0,0,0,0,0,8
3273,24/02/2021 05:30,0.148613261,11.0,0.0,1,0,1,0.0,0.001463914,499.25,1257.72,0.0,218.94,0,0,0,0,0,9
3274,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1155.63,0,0,0,0,0,10
3275,24/02/2021 05:30,0.148613261,11.0,0.0,2,1,0,0.000588429,0.0,480.96,937.93,411.98,0.0,0,0,0,0,0,11
3276,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,1,0.0,9.22e-05,631.25,0.0,0.0,1601.1,0,0,0,0,0,12
3277,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,692.8,1007.75,300.49,402.02,0,0,0,0,0,13
3278,24/02/2021 05:30,0.148613261,11.0,0.0,1,0,0,0.0,0.0,1149.63,0.0,518.38,1834.63,0,0,0,0,0,14
3279,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,549.06,891.11,443.91,0.0,0,0,0,0,0,15
3280,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,1,0.0,0.000715096,1669.77,0.0,0.0,1669.77,0,0,0,0,0,16
3281,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,0.0,560.76,992.16,549.06,0,0,0,0,0,17
3282,24/02/2021 05:30,0.148613261,11.0,0.0,0,2,0,0.001595095,0.0,180.58,180.58,433.95,0.0,0,0,0,0,0,18
3283,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,1,0.0,0.00013568600000000002,604.6,0.0,0.0,433.95,0,0,0,0,0,19
3284,24/02/2021 05:30,0.148613261,11.0,0.0,2,2,0,0.001873919,0.0,0.0,0.0,604.6,0.0,0,0,0,0,1,20
3285,24/02/2021 05:30,0.148613261,11.0,0.0,2,0,0,0.0,0.0,574.36,574.36,0.0,0.0,0,3,0,0,0,21
3286,24/02/2021 05:30,0.148613261,11.0,0.0,4,3,0,0.012432364,0.0,840.92,840.92,267.13,0.0,6,18,0,0,0,22
3287,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,953.26,861.7,535.02,295.82,2,0,0,0,0,23
3288,24/02/2021 05:30,0.148613261,11.0,0.0,3,2,0,0.007892167,0.0,1216.09,947.98,373.81,0.0,2,10,0,0,0,24
3289,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,975.53,302.54,588.2,239.67,0,4,0,0,0,25
3290,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,908.26,391.07,587.54,383.63,8,13,0,0,0,26
3291,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,904.62,269.88,823.04,295.6,6,20,0,0,0,27
3292,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,875.86,335.07,886.51,398.47,6,18,0,0,0,28
3293,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,212.76,0.0,212.76,212.76,0,16,0,0,0,29
3294,24/02/2021 05:30,0.148613261,11.0,0.0,3,1,0,0.016837293,0.0,873.83,299.01,166.66,0.0,17,0,0,0,0,30
3295,24/02/2021 05:30,0.148613261,11.0,0.0,1,1,0,0.0015858860000000001,0.0,707.19,432.63,0.0,0.0,21,8,0,0,0,31
3296,24/02/2021 05:30,0.148613261,11.0,0.0,3,1,0,0.018703769,0.0,907.19,264.05,200.73,0.0,13,0,0,0,0,32
3297,24/02/2021 05:30,0.148613261,11.0,0.0,3,2,0,0.013719051999999999,0.0,770.64,365.01,68.32,0.0,21,8,0,0,0,33
3298,24/02/2021 05:30,0.148613261,11.0,0.0,0,1,0,0.001236866,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0,34
3299,24/02/2021 05:30,0.148613261,11.0,0.0,4,1,0,0.019535543,0.0,864.07,244.03,306.81,0.0,10,0,0,0,0,35
3300,24/02/2021 05:30,0.148613261,11.0,0.0,1,0,0,0.0,0.0,703.82,0.0,555.78,264.05,0,32,0,0,0,36
3301,24/02/2021 05:30,0.148613261,11.0,0.0,4,0,0,0.0,0.0,772.81,336.63,178.99,178.99,12,16,0,0,0,37
3302,24/02/2021 05:30,0.148613261,11.0,0.0,4,0,0,0.0,0.0,785.35,328.85,166.23,166.23,12,14,0,0,0,38
3303,24/02/2021 05:30,0.148613261,11.0,0.0,5,0,0,0.0,0.0,658.59,90.72,465.1,300.27,0,36,0,0,0,39
3304,24/02/2021 05:30,0.148613261,11.0,0.0,4,0,0,0.0,0.0,673.38,241.86,326.9,326.9,0,30,0,0,0,40
3305,24/02/2021 05:30,0.148613261,11.0,0.0,0,1,1,0.0027674609999999997,0.002256675,763.69,439.55,0.0,0.0,0,11,0,0,0,41
3306,24/02/2021 05:30,0.148613261,11.0,0.0,0,2,0,0.009678273000000001,0.0,764.56,764.56,118.73,0.0,0,15,0,0,0,42
3307,24/02/2021 05:30,0.148613261,11.0,0.0,2,0,0,0.0,0.0,0.0,740.68,293.05,151.27,0,12,0,0,0,43
3308,24/02/2021 05:30,0.148613261,11.0,0.0,4,2,1,0.0018247139999999998,0.001791773,629.39,555.78,0.0,0.0,4,32,0,0,1,44
3309,24/02/2021 05:30,0.148613261,11.0,0.0,0,1,1,0.001531772,0.00027157,0.0,703.82,0.0,0.0,0,14,0,0,0,45
3310,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,0,0,46
3311,24/02/2021 05:30,0.148613261,11.0,0.0,0,1,0,0.000687652,0.0,821.98,350.25,350.25,0.0,0,18,0,0,0,47
3312,24/02/2021 05:30,0.148613261,11.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,0,48
3313,24/02/2021 05:30,0.148613261,11.0,0.0,1,0,0,0.0,0.0,1057.42,167.78,761.79,476.04,0,0,0,0,0,49
3314,24/02/2021 05:30,0.148613261,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,618.21,0,0,0,0,0,50
3315,24/02/2021 09:30,0.1340661,14.0,0.0,1,0,0,0.0,0.0,1001.84,0.0,221.87,0.0,0,0,0,0,0,0
3316,24/02/2021 09:30,0.1340661,14.0,0.0,1,0,0,0.0,0.0,820.16,221.87,0.0,0.0,0,0,0,0,0,1
3317,24/02/2021 09:30,0.1340661,14.0,0.0,2,1,0,0.001408421,0.0,0.0,0.0,505.2,0.0,0,0,0,0,0,2
3318,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,0,0.0,0.0,715.23,0.0,0.0,1722.33,0,0,0,0,0,3
3319,24/02/2021 09:30,0.1340661,14.0,0.0,2,0,1,0.0,0.007797796,0.0,505.2,0.0,0.0,0,0,0,0,0,4
3320,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,0,0.0,0.0,800.31,800.31,0.0,605.03,0,0,0,0,1,5
3321,24/02/2021 09:30,0.1340661,14.0,0.0,2,0,0,0.0,0.0,153.09,654.88,143.23,153.09,0,0,0,0,0,6
3322,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,0,0.0,0.0,724.72,902.97,289.52,487.08,0,0,0,0,0,7
3323,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,1,0.0,0.003947625,292.73,783.74,0.0,0.0,0,0,0,0,1,8
3324,24/02/2021 09:30,0.1340661,14.0,0.0,1,0,1,0.0,0.001463914,499.25,1257.72,0.0,218.94,0,0,0,0,0,9
3325,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1155.63,0,0,0,0,0,10
3326,24/02/2021 09:30,0.1340661,14.0,0.0,2,1,0,0.000588429,0.0,480.96,937.93,411.98,0.0,0,0,0,0,0,11
3327,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,1,0.0,9.22e-05,631.25,0.0,0.0,1601.1,0,0,0,0,0,12
3328,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,0,0.0,0.0,692.8,1007.75,300.49,402.02,0,0,0,0,0,13
3329,24/02/2021 09:30,0.1340661,14.0,0.0,1,0,0,0.0,0.0,1149.63,0.0,518.38,1834.63,0,0,0,0,0,14
3330,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,0,0.0,0.0,549.06,891.11,443.91,0.0,0,0,0,0,0,15
3331,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,1,0.0,0.000715096,1669.77,0.0,0.0,1669.77,0,0,0,0,0,16
3332,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,0,0.0,0.0,0.0,560.76,992.16,549.06,0,0,0,0,0,17
3333,24/02/2021 09:30,0.1340661,14.0,0.0,0,2,0,0.001595095,0.0,180.58,180.58,433.95,0.0,0,0,0,0,0,18
3334,24/02/2021 09:30,0.1340661,14.0,0.0,0,0,1,0.0,0.00013568600000000002,604.6,0.0,0.0,433.95,0,0,0,0,0,19
3335,24/02/2021 09:30,0.1340661,14.0,0.0,2,2,0,0.001873919,0.0,0.0,0.0,604.6,0.0,0,0,0,0,0,20
3336,24/02/2021 09:30,0.1340661,14.0,0.0,2,0,0,0.0,0.0,574.36,574.36,0.0,0.0,0,3,0,0,3,21
